year,project,month,site,treatment,plot_id,functional_group,family,genus,specie,taxon,cover
2018,PFTC3,March,WAY,C,4,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,1
2018,PFTC3,March,WAY,C,4,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,3
2018,PFTC3,March,WAY,C,5,Forb,Asteraceae,Stevia,pennellii,Stevia pennellii,3
2018,PFTC3,March,WAY,C,5,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,1
2018,PFTC3,March,WAY,C,5,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2018,PFTC3,March,WAY,C,5,Gramminoid,Cyperaceae,Carex,boliviensis,Carex boliviensis,1
2018,PFTC3,March,WAY,C,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2018,PFTC3,March,WAY,C,5,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2018,PFTC3,March,WAY,C,5,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,0.5
2018,PFTC3,March,WAY,C,5,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,2
2018,PFTC3,March,WAY,C,5,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,7
2018,PFTC3,March,WAY,C,5,Woody,Melastomataceae,Brachyotum,grisebachii,Brachyotum grisebachii,4
2018,PFTC3,March,WAY,C,5,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2018,PFTC3,March,WAY,C,5,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,5
2018,PFTC3,March,WAY,C,5,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,25
2018,PFTC3,March,WAY,C,5,Gramminoid,Poaceae,Danthonia,secundiflora,Danthonia secundiflora,15.5
2018,PFTC3,March,WAY,C,5,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,37
2018,PFTC3,March,WAY,C,5,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,3
