year,project,month,site,treatment,plot_id,functional_group,family,genus,specie,taxon,cover
2019,Puna,November,PIL,B,5,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,16
2019,Puna,November,PIL,B,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,1
2019,Puna,November,PIL,B,5,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,2
2019,Puna,November,PIL,B,5,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,November,PIL,B,5,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,November,PIL,B,5,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,12
2019,Puna,November,PIL,B,5,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,20
2019,Puna,November,PIL,B,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,40
2019,Puna,November,PIL,B,5,Gramminoid,Poaceae,Festuca,procera,Festuca procera,16
2019,Puna,November,PIL,B,5,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,November,PIL,C,1,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2019,Puna,November,PIL,C,1,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2019,Puna,November,PIL,C,1,Forb,Caryophyllaceae,Cerastium,arvense,Cerastium arvense,4
2019,Puna,November,PIL,C,1,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,8
2019,Puna,November,PIL,C,1,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,0.5
2019,Puna,November,PIL,C,1,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,0.5
2019,Puna,November,PIL,C,1,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,4
2019,Puna,November,PIL,C,1,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,0.5
2019,Puna,November,PIL,C,1,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,1
2019,Puna,November,PIL,C,1,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,November,PIL,C,1,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2019,Puna,November,PIL,C,1,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,0.5
2019,Puna,November,PIL,C,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,20
2019,Puna,November,PIL,C,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,64
2019,Puna,November,PIL,C,1,Gramminoid,Poaceae,Festuca,procera,Festuca procera,5
2019,Puna,November,PIL,C,1,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,20
2019,Puna,November,PIL,C,1,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2019,Puna,November,PIL,C,2,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2019,Puna,November,PIL,C,2,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2019,Puna,November,PIL,C,2,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,1
2019,Puna,November,PIL,C,2,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,2
2019,Puna,November,PIL,C,2,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,0.5
2019,Puna,November,PIL,C,2,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,6
2019,Puna,November,PIL,C,2,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,4
2019,Puna,November,PIL,C,2,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,1
2019,Puna,November,PIL,C,2,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,November,PIL,C,2,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,1
2019,Puna,November,PIL,C,2,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,0.5
2019,Puna,November,PIL,C,2,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,November,PIL,C,2,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,2
2019,Puna,November,PIL,C,2,Forb,Orchidaceae,Cyrtochilum,mystacinum,Cyrtochilum mystacinum,0.5
2019,Puna,November,PIL,C,2,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,10
2019,Puna,November,PIL,C,2,Gramminoid,Poaceae,Calamagrostis,rigida,Calamagrostis rigida,30
2019,Puna,November,PIL,C,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,39
2019,Puna,November,PIL,C,2,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,0.5
2019,Puna,November,PIL,C,2,Gramminoid,Poaceae,Festuca,procera,Festuca procera,0.5
2019,Puna,November,PIL,C,2,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,4
2019,Puna,November,PIL,C,2,Fern,Polypodiaceae,Melpomene,moniliformis,Melpomene moniliformis,0.5
2019,Puna,November,PIL,C,3,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2019,Puna,November,PIL,C,3,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2019,Puna,November,PIL,C,3,Woody,Asteraceae,Baccharis,tricuneata,Baccharis tricuneata,4
2019,Puna,November,PIL,C,3,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,6
2019,Puna,November,PIL,C,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,0.5
2019,Puna,November,PIL,C,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,2
2019,Puna,November,PIL,C,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,4
2019,Puna,November,PIL,C,3,Fern,Dryopteridaceae,Elaphoglossum,huacsaro,Elaphoglossum huacsaro,2
2019,Puna,November,PIL,C,3,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,5
2019,Puna,November,PIL,C,3,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,1
2019,Puna,November,PIL,C,3,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,November,PIL,C,3,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,1
2019,Puna,November,PIL,C,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,2
2019,Puna,November,PIL,C,3,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,2.5
2019,Puna,November,PIL,C,3,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,8
2019,Puna,November,PIL,C,3,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,0.5
2019,Puna,November,PIL,C,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,50
2019,Puna,November,PIL,C,3,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,1
2019,Puna,November,PIL,C,3,Gramminoid,Poaceae,Festuca,procera,Festuca procera,5
2019,Puna,November,PIL,C,3,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,2
2019,Puna,November,PIL,C,3,Woody,Polygonaceae,Muehlenbeckia,volcanica,Muehlenbeckia volcanica,0.5
2019,Puna,November,PIL,C,3,Forb,Rosaceae,Lachemilla,jamesonii,Lachemilla jamesonii,1
2019,Puna,November,PIL,C,3,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,0.5
2019,Puna,November,PIL,C,4,Forb,Asteraceae,Bidens,triplinervia,Bidens triplinervia,1
2019,Puna,November,PIL,C,4,Forb,Asteraceae,Perezia,pungens,Perezia pungens,2
2019,Puna,November,PIL,C,4,Woody,Asteraceae,Baccharis,genistelloides,Baccharis genistelloides,0.5
2019,Puna,November,PIL,C,4,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,8
2019,Puna,November,PIL,C,4,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,6
2019,Puna,November,PIL,C,4,Fern,Dryopteridaceae,Elaphoglossum,huacsaro,Elaphoglossum huacsaro,4
2019,Puna,November,PIL,C,4,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,12
2019,Puna,November,PIL,C,4,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,2
2019,Puna,November,PIL,C,4,Forb,Gentianaceae,Halenia,umbellata,Halenia umbellata,0.5
2019,Puna,November,PIL,C,4,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,4
2019,Puna,November,PIL,C,4,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2019,Puna,November,PIL,C,4,Forb,Orchidaceae,Gomphichis,valida,Gomphichis valida,0.5
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,4
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,16
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,16
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,14
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Festuca,procera,Festuca procera,3
2019,Puna,November,PIL,C,4,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,6
2019,Puna,November,PIL,C,4,Fern,Pteridaceae,Eriosorus,cheilanthoides,Eriosorus cheilanthoides,0.5
2019,Puna,November,PIL,C,4,Forb,Rubiaceae,Galium,corymbosum,Galium corymbosum,0.5
2019,Puna,November,PIL,C,4,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,1
2019,Puna,November,PIL,C,5,Forb,Asteraceae,Chaptalia,cordata,Chaptalia cordata,0.5
2019,Puna,November,PIL,C,5,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,1
2019,Puna,November,PIL,C,5,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,8
2019,Puna,November,PIL,C,5,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,14
2019,Puna,November,PIL,C,5,Fern,Dryopteridaceae,Elaphoglossum,engelii,Elaphoglossum engelii,4
2019,Puna,November,PIL,C,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2019,Puna,November,PIL,C,5,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2019,Puna,November,PIL,C,5,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,18
2019,Puna,November,PIL,C,5,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,6
2019,Puna,November,PIL,C,5,Gramminoid,Poaceae,Calamagrostis,cf. amoena,Calamagrostis cf. amoena,1
2019,Puna,November,PIL,C,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,65
2019,Puna,November,PIL,C,5,Gramminoid,Poaceae,Festuca,dolichophylla,Festuca dolichophylla,4
2019,Puna,November,PIL,C,5,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,0.5
2019,Puna,November,QUE,B,1,Forb,Apiaceae,Oreomyrrhis,andicola,Oreomyrrhis andicola,4
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,1
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Chaptalia,cordata,Chaptalia cordata,0.5
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,2
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Hieracium,cf. mandonii,Hieracium cf. mandonii,0.5
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,2
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Perezia,pungens,Perezia pungens,0.5
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,0.5
2019,Puna,November,QUE,B,1,Forb,Asteraceae,Werneria,villosa,Werneria villosa,4
2019,Puna,November,QUE,B,1,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,12
2019,Puna,November,QUE,B,1,Forb,Caryophyllaceae,Cerastium,arvense,Cerastium arvense,0.5
2019,Puna,November,QUE,B,1,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,2
2019,Puna,November,QUE,B,1,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,November,QUE,B,1,Forb,Euphobiaceae,Euphorbia,huanchahana,Euphorbia huanchahana,0.5
2019,Puna,November,QUE,B,1,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,November,QUE,B,1,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,1
2019,Puna,November,QUE,B,1,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,November,QUE,B,1,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1.5
2019,Puna,November,QUE,B,1,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2019,Puna,November,QUE,B,1,Forb,Oxalidaceae,Oxalis,oreocharis,Oxalis oreocharis,0.5
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,4
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Agrostis,mertensii,Agrostis mertensii,0.5
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,20
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,25
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Festuca,sp4,Festuca sp4,0.5
2019,Puna,November,QUE,B,1,Gramminoid,Poaceae,Paspalum,bonplandianum,Paspalum bonplandianum,12
2019,Puna,November,QUE,B,1,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,1
2019,Puna,November,QUE,B,2,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,1
2019,Puna,November,QUE,B,2,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,4
2019,Puna,November,QUE,B,2,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,1
2019,Puna,November,QUE,B,2,Forb,Asteraceae,Perezia,pungens,Perezia pungens,1.5
2019,Puna,November,QUE,B,2,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,0.5
2019,Puna,November,QUE,B,2,Forb,Asteraceae,Werneria,villosa,Werneria villosa,4
2019,Puna,November,QUE,B,2,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,2
2019,Puna,November,QUE,B,2,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,3
2019,Puna,November,QUE,B,2,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,2
2019,Puna,November,QUE,B,2,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,1
2019,Puna,November,QUE,B,2,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2019,Puna,November,QUE,B,2,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,2.5
2019,Puna,November,QUE,B,2,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Agrostis,breviculmis,Agrostis breviculmis,2
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,2
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,8
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,30
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Festuca,sp4,Festuca sp4,2
2019,Puna,November,QUE,B,2,Gramminoid,Poaceae,Poa,sp2,Poa sp2,3
2019,Puna,November,QUE,B,3,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,2
2019,Puna,November,QUE,B,3,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2019,Puna,November,QUE,B,3,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,5
2019,Puna,November,QUE,B,3,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,1
2019,Puna,November,QUE,B,3,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,1
2019,Puna,November,QUE,B,3,Forb,Campanulaceae,Lysipomia,glandulifera,Lysipomia glandulifera,1
2019,Puna,November,QUE,B,3,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,0.5
2019,Puna,November,QUE,B,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,6
2019,Puna,November,QUE,B,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,4
2019,Puna,November,QUE,B,3,Gramminoid,Cyperaceae,Carex,sp7,Carex sp7,0.5
2019,Puna,November,QUE,B,3,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,0.5
2019,Puna,November,QUE,B,3,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,November,QUE,B,3,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2019,Puna,November,QUE,B,3,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,0.5
2019,Puna,November,QUE,B,3,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2019,Puna,November,QUE,B,3,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,6.5
2019,Puna,November,QUE,B,3,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,25
2019,Puna,November,QUE,B,3,Gramminoid,Poaceae,Poa,sp2,Poa sp2,8
2019,Puna,November,QUE,B,3,Forb,Rosaceae,Acaena,cylindristachya,Acaena cylindristachya,0.5
2019,Puna,November,QUE,B,3,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,November,QUE,B,4,Forb,Apiaceae,Azorella,biloba,Azorella biloba,0.5
2019,Puna,November,QUE,B,4,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,0.5
2019,Puna,November,QUE,B,4,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,November,QUE,B,4,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,0.5
2019,Puna,November,QUE,B,4,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2019,Puna,November,QUE,B,4,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,0.5
2019,Puna,November,QUE,B,4,Forb,Asteraceae,Werneria,villosa,Werneria villosa,0.5
2019,Puna,November,QUE,B,4,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,2
2019,Puna,November,QUE,B,4,Forb,Caprifoliaceae,Belonanthus,hispidus,Belonanthus hispidus,0.5
2019,Puna,November,QUE,B,4,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,45
2019,Puna,November,QUE,B,4,Forb,Euphobiaceae,Euphorbia,huanchahana,Euphorbia huanchahana,0.5
2019,Puna,November,QUE,B,4,Forb,Fabaceae,Trifolium,amabile,Trifolium amabile,0.5
2019,Puna,November,QUE,B,4,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2019,Puna,November,QUE,B,4,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,November,QUE,B,4,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2019,Puna,November,QUE,B,4,Fern,Lycopodiaceae,Lycopodium,clavatum,Lycopodium clavatum,0.5
2019,Puna,November,QUE,B,4,Forb,Orobanchaceae,Bartsia,tricophylla,Bartsia tricophylla,0.5
2019,Puna,November,QUE,B,4,Gramminoid,Poaceae,Agrostis,breviculmis,Agrostis breviculmis,0.5
2019,Puna,November,QUE,B,4,Gramminoid,Poaceae,Anatherostipa,hans-meyeri,Anatherostipa hans-meyeri,8
2019,Puna,November,QUE,B,4,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,0.5
2019,Puna,November,QUE,B,4,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,28
2019,Puna,November,QUE,B,4,Gramminoid,Poaceae,Poa,sp2,Poa sp2,16
2019,Puna,November,QUE,B,4,Gramminoid,Poaceae,Poa,spicigera,Poa spicigera,1
2019,Puna,November,QUE,B,4,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,November,QUE,B,5,Forb,Asteraceae,Antennaria,linearifolia,Antennaria linearifolia,2
2019,Puna,November,QUE,B,5,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,November,QUE,B,5,Forb,Asteraceae,Hypochaeris,taraxacoides,Hypochaeris taraxacoides,0.5
2019,Puna,November,QUE,B,5,Forb,Asteraceae,Oreithales,integrifolia,Oreithales integrifolia,8
2019,Puna,November,QUE,B,5,Forb,Asteraceae,Oritrophium,hieracioides,Oritrophium hieracioides,0.5
2019,Puna,November,QUE,B,5,Forb,Asteraceae,Werneria,nubigena,Werneria nubigena,0.5
2019,Puna,November,QUE,B,5,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,4
2019,Puna,November,QUE,B,5,Forb,Campanulaceae,Lysipomia,glandulifera,Lysipomia glandulifera,0.5
2019,Puna,November,QUE,B,5,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,0.5
2019,Puna,November,QUE,B,5,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,16
2019,Puna,November,QUE,B,5,Gramminoid,Cyperaceae,Carex,sp7,Carex sp7,4
2019,Puna,November,QUE,B,5,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
2019,Puna,November,QUE,B,5,Woody,Ericaceae,Vaccinium,floribundum,Vaccinium floribundum,8
2019,Puna,November,QUE,B,5,Forb,Euphobiaceae,Euphorbia,huanchahana,Euphorbia huanchahana,0.5
2019,Puna,November,QUE,B,5,Forb,Gentianaceae,Gentiana,sedifolia,Gentiana sedifolia,0.5
2019,Puna,November,QUE,B,5,Forb,Gentianaceae,Gentianella,ernestii,Gentianella ernestii,0.5
2019,Puna,November,QUE,B,5,Forb,Geraniaceae,Geranium,sessiliflorum,Geranium sessiliflorum,0.5
2019,Puna,November,QUE,B,5,Woody,Hypericaceae,Hypericum,andinum,Hypericum andinum,1
2019,Puna,November,QUE,B,5,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,1
2019,Puna,November,QUE,B,5,Forb,Orchidaceae,Pterichis,sp1,Pterichis sp1,0.5
2019,Puna,November,QUE,B,5,Forb,Orobanchaceae,Bartsia,tricophylla,Bartsia tricophylla,0.5
2019,Puna,November,QUE,B,5,Gramminoid,Poaceae,Agrostis,trichodes,Agrostis trichodes,1
2019,Puna,November,QUE,B,5,Gramminoid,Poaceae,Bromus,lanatus,Bromus lanatus,1
2019,Puna,November,QUE,B,5,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,15
2019,Puna,November,QUE,B,5,Gramminoid,Poaceae,Poa,spicigera,Poa spicigera,4
2019,Puna,November,QUE,B,5,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,0.5
2019,Puna,November,QUE,B,5,Forb,Violaceae,Viola,pygmaea,Viola pygmaea,0.5
2019,Puna,November,TRE,B,1,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,16
2019,Puna,November,TRE,B,1,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,2
2019,Puna,November,TRE,B,1,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,6
2019,Puna,November,TRE,B,1,Forb,Orobanchaceae,Bartsia,tricophylla,Bartsia tricophylla,0.5
2019,Puna,November,TRE,B,1,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,0.5
2019,Puna,November,TRE,B,1,Gramminoid,Poaceae,Agrostis,sedlings,Agrostis sedlings,4
2019,Puna,November,TRE,B,1,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,40
2019,Puna,November,TRE,B,1,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,1
2019,Puna,November,TRE,B,2,Forb,Asteraceae,Senecio,burkartii,Senecio burkartii,0.5
2019,Puna,November,TRE,B,2,Woody,Asteraceae,Baccharis,caespitosa,Baccharis caespitosa,0.5
2019,Puna,November,TRE,B,2,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,10
2019,Puna,November,TRE,B,2,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,10
2019,Puna,November,TRE,B,2,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,8
2019,Puna,November,TRE,B,2,Woody,Ericaceae,Pernettya,prostrata,Pernettya prostrata,0.5
2019,Puna,November,TRE,B,2,Gramminoid,Juncaceae,Luzula,racemosa,Luzula racemosa,0.5
2019,Puna,November,TRE,B,2,Gramminoid,Poaceae,Agrostis,foliata,Agrostis foliata,2
2019,Puna,November,TRE,B,2,Gramminoid,Poaceae,Agrostis,sedlings,Agrostis sedlings,3
2019,Puna,November,TRE,B,2,Gramminoid,Poaceae,Calamagrostis,tarmensis,Calamagrostis tarmensis,25
2019,Puna,November,TRE,B,2,Forb,Rosaceae,Lachemilla,cf vulcanica,Lachemilla cf vulcanica,4
2019,Puna,November,TRE,B,2,Forb,Rubiaceae,Nertera,granadensis,Nertera granadensis,1
2019,Puna,November,TRE,B,3,Forb,Asteraceae,Aphanactis,villosa,Aphanactis villosa,0.5
2019,Puna,November,TRE,B,3,Forb,Asteraceae,Gamochaeta,coarctata,Gamochaeta coarctata,0.5
2019,Puna,November,TRE,B,3,Forb,Asteraceae,Laestadia,muscicola,Laestadia muscicola,0.5
2019,Puna,November,TRE,B,3,Gramminoid,Cyperaceae,Carex,bonplandii,Carex bonplandii,2
2019,Puna,November,TRE,B,3,Gramminoid,Cyperaceae,Carex,pichinchensis,Carex pichinchensis,16
2019,Puna,November,TRE,B,3,Gramminoid,Cyperaceae,Carex,pygmaea,Carex pygmaea,4
2019,Puna,November,TRE,B,3,Gramminoid,Cyperaceae,Rhynchospora,macrochaeta,Rhynchospora macrochaeta,4
2019,Puna,November,TRE,B,3,Woody,Ericaceae,Gaultheria,glomerata,Gaultheria glomerata,0.5
