id,country,year,project,treatment,site,elevation,latitude,longitude,gradient,plot_id,taxon,genus,species,date,individual_nr,plant_height_cm,wet_mass_total_g,leaf_thickness_ave_mm,leaf_area_total_cm2,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,bulk,nr_leaves,number_leaves_scan,area_flag,dry_flag,wet_flag,comment,dry_mass_total_g,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc
FGU2181,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Nertera granadensis,Nertera,granadensis,NA,5,2,0,0.139,0.127,0.139,NA,NA,NA,1,1,NA,too_small_exceed_scale _,NA,NA,0,0,0,0.127,Inf,NaN
FGV1876,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Nertera granadensis,Nertera,granadensis,NA,1,1,0,0.136,0.121,0.136,NA,NA,NA,1,1,NA,too_small_exceed_scale _,NA,NA,0,0,0,0.121,Inf,NaN
FGW4709,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Nertera granadensis,Nertera,granadensis,2018-03-12T00:00:00Z,3,2,0,0.153,0.196,0.153,NA,NA,NA,1,1,NA,too_small_exceed_scale _,NA,Exceeds scale,0,0,0,0.196,Inf,NaN
FGX1244,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Nertera granadensis,Nertera,granadensis,NA,4,2,0,0.148,0.102,0.148,NA,NA,NA,1,1,NA,too_small_exceed_scale _,NA,exceeds scale,0,0,0,0.102,Inf,NaN
FGY1500,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Nertera granadensis,Nertera,granadensis,NA,1,2,0,0.143,0.254,0.143,NA,NA,NA,1,2,NA,too_small_exceed_scale _,NA,exceeds scale,0,0,0,0.254,Inf,NaN
FGZ8116,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Nertera granadensis,Nertera,granadensis,NA,2,1,0,0.19,0.147,0.19,NA,NA,NA,1,1,NA,too_small_exceed_scale _,NA,exceeds scale,0,0,0,0.147,Inf,NaN
FHB1272,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Hieracium sp,Hieracium,sp,NA,2,20,0.078,0.302666667,4.707,0.299,0.333,0.276,NA,1,1,NA,NA,NA,NA,0.017,0.078,0.017,4.707,276.8823529,0.217948718
FHC4203,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Hieracium sp,Hieracium,sp,NA,3,49,0.359,0.457333333,15.896,0.228,0.221,0.923,NA,1,1,NA,NA,NA,third thickness with nerve,0.067,0.359,0.067,15.896,237.2537313,0.186629526
FHD7374,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Alchemilla orbiculata,Alchemilla,orbiculata,2018-03-12T00:00:00Z,3,5,0.115,0.334666667,7.106,0.35,0.327,0.327,NA,1,8,NA,NA,NA,NA,0.041,0.115,0.041,7.106,173.3170732,0.356521739
FHE6902,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Hieracium sp,Hieracium,sp,2018-03-12T00:00:00Z,1,54,0.112,0.226333333,5.866,0.211,0.217,0.251,NA,1,1,NA,NA,NA,NA,0.023,0.112,0.023,5.866,255.0434783,0.205357143
FHF7780,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Alchemilla orbiculata,Alchemilla,orbiculata,2018-03-12T00:00:00Z,1,12,0.214,0.248333333,8.129,0.254,0.253,0.238,NA,1,4,NA,NA,NA,NA,0.067,0.214,0.067,8.129,121.3283582,0.313084112
FHG0819,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Alchemilla orbiculata,Alchemilla,orbiculata,2018-03-12T00:00:00Z,2,11,0.224,0.304666667,6.721,0.312,0.297,0.305,NA,1,4,NA,NA,NA,NA,0.078,0.224,0.078,6.721,86.16666667,0.348214286
FHI9525,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Sisyrinchium sp,Sisyrinchium,sp,2018-03-12T00:00:00Z,3,27,0.058,0.163333333,4.656,0.1465,0.2175,0.126,NA,1,1,NA,NA,NA,NA,0.025,0.058,0.025,4.656,186.24,0.431034483
FHJ6144,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Baccharis genistelloides,Baccharis,genistelloides,NA,2,48,1.17,0.25,74.674,0.239,0.246,0.265,NA,1,10,NA,NA,NA,NA,0.529,NA,NA,NA,NA,NA
FHK5085,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Stevia sp,Stevia,sp,2018-03-12T00:00:00Z,3,32,0.054,0.297,2.033,0.307,0.297,0.287,NA,1,1,NA,NA,NA,NA,0.016,0.054,0.016,2.033,127.0625,0.296296296
FHL2051,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Baccharis genistelloides,Baccharis,genistelloides,2018-03-12T00:00:00Z,3,67,0.46,0.735,13.437,0.209,1.812,0.184,bulk,1,4,NA,NA,NA,NerveMeasured_tooThick,0.201,NA,NA,NA,NA,NA
FHM8712,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Stevia sp,Stevia,sp,2018-03-12T00:00:00Z,2,74,0.21,0.473666667,6.686,0.462,0.346,0.613,NA,1,3,NA,NA,NA,NA,0.067,0.21,0.067,6.686,99.791044779999993,0.319047619
FHN6279,PE,2018,TRUE,B,PIL,3687.4,-13.151576,-71.640552,1,4,Rhynchospora sp,Rhynchospora,sp,NA,3,50,0.47,0.229666667,17.527,0.233,0.216,0.24,NA,1,2,NA,NA,NA,NA,0.188,0.47,0.188,17.527,93.2287234,0.4
FHP6277,PE,2018,TRUE,B,PIL,3687.4,-13.151576,-71.640552,1,4,Rhynchospora sp,Rhynchospora,sp,NA,2,40,0.14,0.164,7.271,0.128,0.176,0.188,NA,1,2,NA,NA,NA,NA,0.07,0.14,0.07,7.271,103.8714286,0.5
FHR5290,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Stevia sp,Stevia,sp,2018-03-12T00:00:00Z,4,32,0.091,0.368333333,3.695,0.347,0.399,0.359,NA,1,1,NA,NA,NA,NA,0.035,0.091,0.035,3.695,105.5714286,0.384615385
FHS0363,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Stevia sp,Stevia,sp,2018-03-12T00:00:00Z,5,69,0.164,0.415333333,5.158,0.489,0.366,0.391,NA,1,1,NA,NA,NA,NA,0.057,0.164,0.057,5.158,90.49122807,0.347560976
FHT9467,PE,2018,TRUE,B,PIL,3687.4,-13.151576,-71.640552,1,4,Rhynchospora sp,Rhynchospora,sp,NA,1,30,0.11,0.166333333,5.18,0.2,0.167,0.132,NA,3,3,NA,NA,NA,NA,0.043,0.036666667,0.014333333,1.726666667,120.4651163,0.390909091
FHU0771,PE,2018,TRUE,BB,PIL,3665.4,-13.151819,-71.639813,1,3,Calamagrostis sp2,Calamagrostis,sp2,NA,2,28.5,0.039,0.273666667,2.17,0.337,0.254,0.23,NA,1,2,NA,NA,NA,NA,0.023,0.039,0.023,2.17,94.34782609,0.58974359
FHW0078,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Gaultheria glomerata,Gaultheria,glomerata,NA,5,16,0.185,0.550666667,4.117,0.555,0.552,0.545,NA,1,1,NA,NA,NA,NA,0.091,0.185,0.091,4.117,45.24175824,0.491891892
FHX2894,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Gaultheria glomerata,Gaultheria,glomerata,NA,3,18,0.147,0.589,3.249,0.603,0.612,0.552,NA,1,1,NA,NA,NA,NA,0.079,0.147,0.079,3.249,41.12658228,0.537414966
FHY2779,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Gaultheria glomerata,Gaultheria,glomerata,NA,4,21,0.194,0.557666667,4.495,0.576,0.559,0.538,NA,1,1,NA,NA,NA,NA,0.096,0.194,0.096,4.495,46.82291667,0.494845361
FHZ4772,PE,2018,TRUE,C,PIL,3683.5,-13.151633,-71.640395,1,4,Gaultheria glomerata,Gaultheria,glomerata,NA,2,5,0.156,0.473666667,4.195,0.485,0.462,0.474,NA,1,1,NA,NA,NA,NA,0.079,0.156,0.079,4.195,53.10126582,0.506410256
FIA5025,PE,2018,TRUE,C,WAY,3121,-13.180457,-71.589806,1,3,Stevia cuzcoensis,Stevia,cuzcoensis,2018-03-12T00:00:00Z,1,37,0.028,0.349666667,1.136,0.356,0.374,0.319,NA,1,1,NA,NA,NA,NA,0.008,0.028,0.008,1.136,142,0.285714286
FIB2117,PE,2018,TRUE,B,PIL,3626.7,-13.151583,-71.64071,1,5,Carex tristicha,Carex,tristicha,NA,5,4,0.01,0.186333333,0.923,0.171,0.187,0.201,NA,1,1,NA,NA,NA,NA,0.005,0.01,0.005,0.923,184.6,0.5
FID3709,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Hieracium sp,Hieracium,sp,NA,3,6,0.102,0.335333333,3.606,0.335,0.379,0.292,NA,1,1,NA,NA,NA,NA,0.012,0.102,0.012,3.606,300.5,0.117647059
FIE1017,PE,2018,TRUE,B,ACJ,3444.2,-13.169347,-71.634004,1,2,Melpomene moniliformis,Melpomene,moniliformis,NA,1,27,0.868,0.466333333,14.621,0.487,0.455,0.457,NA,1,1,NA,NA,NA,NA,0.442,0.868,NA,14.621,NA,NA
FIF6457,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Hieracium sp,Hieracium,sp,NA,3,12,0.163,0.251333333,4.71,0.156,0.211,0.387,NA,1,1,NA,NA,NA,NA,0.027,0.163,0.027,4.71,174.4444444,0.165644172
FIG7429,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Hieracium sp,Hieracium,sp,NA,5,6,0.213,0.234666667,6.992,0.227,0.243,0.234,NA,1,1,NA,NA,NA,NA,0.039,0.213,0.039,6.992,179.2820513,0.183098592
FIH1821,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Hieracium sp,Hieracium,sp,NA,1,11,0.098,0.232666667,4.569,0.24,0.231,0.227,NA,1,1,NA,NA,NA,NA,0.018,0.098,0.018,4.569,253.8333333,0.183673469
FII2010,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Hieracium sp,Hieracium,sp,NA,2,2,0.097,0.331333333,3.609,0.315,0.364,0.315,NA,1,1,NA,NA,NA,NA,0.017,0.097,0.017,3.609,212.2941176,0.175257732
FIK3137,PE,2018,TRUE,B,PIL,3626.7,-13.151583,-71.64071,1,5,Agrostis sp2,Agrostis,sp2,NA,1,11,0.019,0.131,1.795,0.116,0.13,0.147,NA,1,5,NA,NA,NA,NA,0.008,0.019,0.008,1.795,224.375,0.421052632
FIL5971,PE,2018,TRUE,B,PIL,3626.7,-13.151583,-71.64071,1,5,Agrostis sp2,Agrostis,sp2,NA,4,10,0.053,0.155,3.151,0.1,0.153,0.212,bulk,5,5,NA,NA,NA,NA,0.017,0.0106,0.0034,0.6302,185.3529412,0.320754717
FIM0656,PE,2018,TRUE,B,ACJ,3444.2,-13.169347,-71.634004,1,2,Melpomene moniliformis,Melpomene,moniliformis,NA,3,20,0.341,0.354,9.18,0.309,0.364,0.389,NA,1,1,NA,NA,NA,NA,0.096,0.341,NA,9.18,NA,NA
FIN8299,PE,2018,TRUE,B,PIL,3626.7,-13.151583,-71.64071,1,5,Agrostis sp2,Agrostis,sp2,NA,3,15,0.029,0.207,1.614,0.194,0.216,0.211,bulk,4,5,NA,NA,NA,NA,0.008,0.00725,0.002,0.4035,201.75,0.275862069
FIO0055,PE,2018,TRUE,B,ACJ,3444.2,-13.169347,-71.634004,1,2,Melpomene moniliformis,Melpomene,moniliformis,NA,2,12,0.235,0.252666667,6.489,0.231,0.273,0.254,NA,1,1,NA,NA,NA,NA,0.093,0.235,NA,6.489,NA,NA
FIP3970,PE,2018,TRUE,B,PIL,3626.7,-13.151583,-71.64071,1,5,Agrostis sp2,Agrostis,sp2,NA,2,6,0.011,0.164333333,0.685,0.166,0.161,0.166,NA,6,6,NA,NA,NA,Might be Agrostis 1,0.008,0.008,0.001833333,0.001333333,0.114166667,85.625
FIR0498,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Agrostis sp2,Agrostis,sp2,2018-03-15T00:00:00Z,2,20,0.019,0.080333333,0.489,0.079,0.081,0.081,NA,1,1,NA,NA,NA,NA,NA,0.019,NA,0.489,NA,NA
FIS3050,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Agrostis sp2,Agrostis,sp2,NA,4,18,0.022,0.183666667,1.28,0.217,0.202,0.132,bulk,2,2,NA,NA,NA,NA,0.005,0.011,0.0025,0.64,256,0.227272727
FIU5109,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Agrostis sp2,Agrostis,sp2,NA,3,17,0.026,0.087,1.366,0.109,0.077,0.075,bulk,2,2,NA,NA,NA,NA,0.005,0.013,0.0025,0.683,273.2,0.192307692
FIV1783,PE,2018,TRUE,B,ACJ,3446.3,-13.169447,-71.634022,1,3,Agrostis sp2,Agrostis,sp2,NA,1,15,0.014,0.109,0.708,0.122,0.119,0.086,NA,1,1,NA,NA,NA,NA,0,0.014,NA,0.708,NA,NA
FIW3669,PE,2018,TRUE,C,ACJ,3487.7,-13.1761,-71.628834,1,2,Agrostis sp2,Agrostis,sp2,2018-03-15T00:00:00Z,1,22,0.037,0.129,2.379,0.14,0.13,0.117,bulk,5,4,NA,NA,NA,NA,NA,0.0074,NA,0.4758,NA,NA
GMH6375,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Bromus spblue,Bromus,spblue,NA,2,64,0.757,0.626333333,21.98,0.641,0.644,0.594,NA,1,8,NA,NA,NA,NA,0.314,0.757,0.314,21.98,70,0.414795244
GMI3688,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Carex boliviensis,Carex,boliviensis,NA,3,16,0.051,0.181333333,3.874,0.17,0.175,0.199,NA,1,4,NA,NA,NA,NA,0.022,0.051,0.022,3.874,176.0909091,0.431372549
GMJ5247,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Bromus spblue,Bromus,spblue,NA,1,71,0.684,0.478666667,22.012,0.471,0.491,0.474,NA,1,3,NA,NA,NA,NA,0.291,0.684,0.291,22.012,75.64261168,0.425438596
GMK3438,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Carex boliviensis,Carex,boliviensis,NA,4,15,0.11,0.287333333,5.358,0.301,0.268,0.293,NA,1,4,NA,NA,NA,NA,0.039,0.11,0.039,5.358,137.3846154,0.354545455
GML7359,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,2018-03-18T00:00:00Z,2,13,1.212,0.667,18.927,0.689,0.621,0.691,NA,1,1,NA,NA,NA,NA,0.358,1.212,NA,18.927,NA,NA
GMM1947,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,2018-03-18T00:00:00Z,1,20,2.999,0.725333333,41.51,0.697,0.752,0.727,NA,1,1,NA,NA,NA,NA,1.147,2.999,NA,41.51,NA,NA
GMO4587,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Bromus spblue,Bromus,spblue,NA,3,21,0.55,0.400666667,18.345,0.399,0.394,0.409,NA,1,9,NA,NA,NA,NA,0.27,0.55,0.27,18.345,67.94444444,0.490909091
GMP0584,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Bromus spblue,Bromus,spblue,NA,4,49,0.518,0.438,16.878,0.427,0.452,0.435,NA,1,4,NA,NA,NA,NA,0.217,0.518,0.217,16.878,77.77880184,0.418918919
GMQ5584,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Bromus spblue,Bromus,spblue,NA,5,68,0.606,0.453666667,17.621,0.416,0.452,0.493,NA,1,2,NA,NA,NA,NA,0.247,0.606,0.247,17.621,71.34008097,0.407590759
GMR5267,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Carex boliviensis,Carex,boliviensis,NA,2,6,0.031,0.154333333,2.562,0.148,0.153,0.162,NA,1,3,NA,NA,NA,NA,0.016,0.031,0.016,2.562,160.125,0.516129032
GMS6953,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Carex boliviensis,Carex,boliviensis,NA,1,10,0.038,0.134333333,3.452,0.155,0.122,0.126,NA,1,4,NA,NA,NA,NA,0.02,0.038,0.02,3.452,172.6,0.526315789
GMT4600,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Elaphoglossum amphioxys,Elaphoglossum,amphioxys,2018-03-18T00:00:00Z,3,33,4.335,0.627,64.873,0.581,0.657,0.643,NA,1,1,NA,NA,NA,NA,0.774,4.335,NA,64.873,NA,NA
GMV5561,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,1,23,0.054,0.488333333,1.264,0.474,0.535,0.456,bulk,5,5,NA,NA,NA,NA,0.028,0.0108,0.0056,0.2528,45.14285714,0.518518519
GMX4234,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,2,27,0.04,0.452666667,1.115,0.49,0.45,0.418,bulk,5,5,NA,NA,NA,NA,0.022,0.008,0.0044,0.223,50.68181818,0.55
GMY0779,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Carex boliviensis,Carex,boliviensis,NA,5,15,0.089,0.206,3.036,0.206,0.213,0.199,NA,1,4,NA,NA,NA,NA,0.043,0.089,0.043,3.036,70.60465116,0.483146067
GMZ1878,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,3,33,0.062,0.546333333,1.614,0.539,0.533,0.567,bulk,5,5,NA,NA,NA,NA,0.03,0.0124,0.006,0.3228,53.8,0.483870968
GNA3794,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Agrostis sp2,Agrostis,sp2,NA,1,13,0.013,0.059666667,1.067,0.066,0.057,0.056,bulk,2,4,NA,NA,NA,NA,0.002,0.0065,0.001,0.5335,533.5,0.153846154
GNC6988,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Agrostis sp2,Agrostis,sp2,NA,2,1,0.014,0.114,0.937,0.124,0.108,0.11,bulk,2,3,NA,NA,NA,NA,0.007,0.007,0.0035,0.4685,133.8571429,0.5
GND5082,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp2,Calamagrostis,sp2,NA,1,92,0.228,0.490666667,4.773,0.48,0.503,0.489,NA,1,5,NA,NA,NA,NA,0.103,0.228,0.103,4.773,46.33980583,0.451754386
GNE1272,PE,2018,TRUE,C,WAY,3884.3,-13.213841,-71.619348,1,2,Agrostis sp2,Agrostis,sp2,2018-03-17T00:00:00Z,3,5,NA,0.019,0.223,0.012,0.021,0.024,NA,1,1,NA,NA too_small_exceed_scale _,NA,NA,0,NA,0,0.223,Inf,NA
GNF3348,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp2,Calamagrostis,sp2,NA,2,82,0.15,0.381333333,3.312,0.364,0.372,0.408,NA,1,4,NA,NA,NA,NA,0.078,0.15,0.078,3.312,42.46153846,0.52
GNG0810,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Agrostis sp2,Agrostis,sp2,NA,4,4,0.025,0.114,1.251,0.111,0.117,0.114,bulk,3,3,NA,NA,NA,NA,0.014,0.008333333,0.004666667,0.417,89.35714286,0.56
GNH4801,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp2,Calamagrostis,sp2,NA,3,25,0.173,0.410666667,3.161,0.399,0.444,0.389,NA,1,3,NA,NA,NA,NA,0.081,0.173,0.081,3.161,39.02469136,0.468208092
GNJ1986,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Baccharis genistelloides,Baccharis,genistelloides,2018-03-18T00:00:00Z,1,20,0.441,0.320666667,9.932,0.351,0.326,0.285,NA,1,4,NA,NA,NA,11 cm leaves,0.192,NA,NA,NA,NA,NA
GNK3140,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,4,43,0.066,0.334333333,3.116,0.421,0.324,0.258,bulk,5,10,NA,NA,NA,NA,0.029,0.0132,0.0058,0.6232,107.4482759,0.439393939
GNL9526,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Halenia umbellata,Halenia,umbellata,2018-03-18T00:00:00Z,4,10,0.048,0.227333333,2.465,0.229,0.232,0.221,NA,1,1,NA,NA,NA,NA,0.008,0.048,NA,2.465,NA,NA
GNM0048,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Halenia umbellata,Halenia,umbellata,2018-03-18T00:00:00Z,1,15,0.061,0.244,2.423,0.224,0.237,0.271,NA,1,1,NA,NA,NA,NA,0.014,0.061,NA,2.423,NA,NA
GNN0060,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Halenia umbellata,Halenia,umbellata,2018-03-18T00:00:00Z,3,14,0.041,0.210666667,1.991,0.226,0.216,0.19,NA,1,1,NA,NA,NA,NA,0.01,0.041,NA,1.991,NA,NA
GNO3758,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Halenia umbellata,Halenia,umbellata,2018-03-18T00:00:00Z,2,12,0.048,0.18,2.409,0.18,0.182,0.178,NA,1,1,NA,NA,NA,NA,0.008,0.048,NA,2.409,NA,NA
GNQ1890,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Baccharis genistelloides,Baccharis,genistelloides,2018-03-18T00:00:00Z,2,22,0.422,0.284666667,9.924,0.294,0.301,0.259,NA,1,4,NA,NA,NA,11 cm leaves,0.18,NA,NA,NA,NA,NA
GNR1554,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Baccharis genistelloides,Baccharis,genistelloides,2018-03-18T00:00:00Z,3,23,0.273,0.292666667,7.265,0.293,0.289,0.296,NA,1,8,NA,NA,NA,11 cm leaves,0.127,NA,NA,NA,NA,NA
GNS5589,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp2,Calamagrostis,sp2,NA,4,NA,0.088,0.303333333,2.056,0.292,0.328,0.29,NA,1,3,NA,NA,NA,NA,0.04,0.088,0.04,2.056,51.4,0.454545455
HGA0454,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Calamagrostis sp4,Calamagrostis,sp4,NA,1,26,0.176,0.240666667,3.754,0.249,0.244,0.229,NA,1,4,NA,NA,NA,NA,0.081,0.176,0.081,3.754,46.34567901,0.460227273
GNU3445,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp2,Calamagrostis,sp2,NA,5,72,0.182,0.316,3.886,0.357,0.291,0.3,NA,1,5,NA,NA,NA,NA,0.092,0.182,0.092,3.886,42.23913043,0.505494505
HGK1296,PE,2018,TRUE,C,WAY,3118,-13.180406,-71.589709,1,1,Calamagrostis sp4,Calamagrostis,sp4,2018-03-18T00:00:00Z,4,19,0.077,0.304333333,2.648,0.294,0.323,0.296,NA,1,6,NA,NA,NA,NA,0.051,0.077,0.051,2.648,51.92156863,0.662337662
GNX5213,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Miconia rotundifolia,Miconia,rotundifolia,2018-03-18T00:00:00Z,3,1,0.061,0.280666667,1.861,0.296,0.259,0.287,NA,1,3,NA,NA,NA,NA,0.008,0.061,0.008,1.861,232.625,0.131147541
GNY3590,PE,2018,TRUE,B,WAY,3071.7,-13.179917,-71.588118,1,1,Bromus spblue,Bromus,spblue,NA,1,69,0.475,0.266666667,15.425,0.298,0.274,0.228,NA,1,6,NA,NA,NA,NA,0.215,0.475,0.215,15.425,71.74418605,0.452631579
GNZ2669,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Miconia rotundifolia,Miconia,rotundifolia,2018-03-18T00:00:00Z,1,2,0.061,0.376666667,2.302,0.459,0.32,0.351,NA,1,1,NA,NA,NA,NA,0.012,0.061,0.012,2.302,191.8333333,0.196721311
GOA2757,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Miconia rotundifolia,Miconia,rotundifolia,2018-03-18T00:00:00Z,2,2,0.07,0.250666667,2.111,0.245,0.244,0.263,NA,1,2,NA,NA,NA,NA,0.017,0.07,0.017,2.111,124.1764706,0.242857143
GOB3913,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Baccharis genistelloides,Baccharis,genistelloides,2018-03-18T00:00:00Z,4,24,0.383,0.258333333,8.271,0.246,0.27,0.259,NA,1,5,NA,NA,NA,11 cm leaves,0.163,NA,NA,NA,NA,NA
GOC5765,PE,2018,TRUE,C,ACJ,3487.4,-13.176034,-71.628828,1,1,Miconia rotundifolia,Miconia,rotundifolia,2018-03-18T00:00:00Z,4,1,0.056,0.280666667,1.822,0.304,0.257,0.281,NA,1,3,NA,NA,NA,NA,0.013,0.056,0.013,1.822,140.1538462,0.232142857
GNT0748,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp4,Calamagrostis,sp4,2018-03-18T00:00:00Z,5,19,0.034,0.216666667,0.942,0.229,0.212,0.209,NA,1,2,NA,NA,NA,NA,0.02,0.034,0.02,0.942,47.1,0.588235294
GNV4337,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp4,Calamagrostis,sp4,2018-03-18T00:00:00Z,4,22,0.056,0.239666667,1.334,0.228,0.232,0.259,bulk,2,2,NA,NA,NA,NA,0.024,0.028,0.012,0.667,55.58333333,0.428571429
GWN5523,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp4,Calamagrostis,sp4,NA,3,18,0.028,0.291666667,0.732,0.318,0.274,0.283,NA,1,3,NA,NA,NA,NA,0.013,0.028,0.013,0.732,56.30769231,0.464285714
GWP5502,PE,2018,TRUE,C,WAY,3120.3,-13.18043,-71.589752,1,2,Calamagrostis sp4,Calamagrostis,sp4,NA,2,24,0.026,0.226,0.772,0.245,0.209,0.224,NA,1,1,NA,NA,NA,NA,0.015,0.026,0.015,0.772,51.46666667,0.576923077
GSC0312,PE,2018,TRUE,B,QUE,3893.1,-13.214258,-71.619377,1,5,Hypericum andinum,Hypericum,andinum,2018-03-17T00:00:00Z,2,13,0.009,0.058,0.521,0.05,0.027,0.097,bulk,20,21,NA,NA,NA,NA,0.002,4.5e-4,1e-4,0.02605,260.5,0.222222222
GSD3526,PE,2018,TRUE,B,WAY,3078.8,-13.180092,-71.588355,1,4,Carex sp1,Carex,sp1,2018-03-18T00:00:00Z,3,29,0.318,0.177666667,14.538,0.175,0.185,0.173,bulk,2,4,NA,NA,NA,NA,0.122,0.159,0.061,7.269,119.1639344,0.383647799
