site,year,month,day,treatment,plot_id,taxon,cover,fertile,seedling,observer,note_cover
ACJ,2019,Noviembre,23,B,2,Gaultheria glomerata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Halenia umbellata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Laestadia muscicola,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Luzula narrow,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Melpomene moniliformis,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Not stipa,2,0,0,"LVB,PSA",antes Stipa
ACJ,2019,Noviembre,23,B,2,Not stipa softer,38,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Oreobolus mediano,0.5,0,0,"LVB,PSA",fijarse si es Junco_mediano
ACJ,2019,Noviembre,23,B,2,Paspalum bonplandianum,6,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Puya leptostachya,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Rhynchospora macrochaeta,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,2,Vaccinium floribundum,20,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Alchemilla sectada,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Baccharis genistelloides,0.5,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Carex fino largo,4,0,0,"LVB,PSA",Carex_fino_largo
ACJ,2019,Noviembre,23,B,3,Carex tristicha,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Cortaderia peluda,45,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Festuca blue,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Gaultheria glomerata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Gentiana sedifolia,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Halenia umbellata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Lycopodium clavatum,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Not stipa,3,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Not stipa softer,60,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Paspalum bonplandianum,10,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Rhynchospora macrochaeta,12,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,B,3,Vaccinium floribundum,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Agrostis sp2,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Brachiotum pubecente,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Calamagrostis big,25,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Carex pichinchensis,4,1,1,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Festuca blue,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Gaultheria glomerata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Halenia umbellata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Not stipa,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Not stipa softer,45,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Oreobolus mediano,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Pernettya prostrata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Poa purpurea,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Rhynchospora macrochaeta,6,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,4,Vaccinium floribundum,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Calamagrostis beauty,6,0,0,"LVB,PSA",Small
ACJ,2019,Noviembre,28,B,5,Calamagrostis big,3,0,0,"LVB,PSA",Stipa big
ACJ,2019,Noviembre,28,B,5,Carex tristicha,3,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Elaphoglossum huacsaro,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Gaultheria glomerata,16,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Halenia umbellata,0.5,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Luzula narrow,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Lycopodium clavatum,8,0,0,"LVB,PSA",muriendo
ACJ,2019,Noviembre,28,B,5,Not stipa,20,0,0,"LVB,PSA",Not stipa = softer ?
ACJ,2019,Noviembre,28,B,5,Not stipa softer,20,0,0,"LVB,PSA",Not stipa = softer ?
ACJ,2019,Noviembre,28,B,5,Pernettya prostrata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Poa purpurea,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Puya leptostachya,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Rhynchospora macrochaeta,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Vaccinium floribundum,12,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,28,B,5,Viola wedelii,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Agrostis sp2,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Bromus lanatus,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Calamagrostis beauty,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Carex pichinchensis,6,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Chaptalia cordata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Cortaderia aserrada,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Elaphoglossum amphioxys,6,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Elaphoglossum huacsaro,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Ericaceae,0.5,0,0,"LVB,PSA",plantula_de_vaccinium??
ACJ,2019,Noviembre,20,C,1,Eriosorus cheilanthoides,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Festuca blue,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Gaultheria glomerata,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Gaultheria vaccinioides,3,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Halenia umbellata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Luzula wide,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Lycopodium clavatum,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Melpomene moniliformis,0.5,0,0,"LVB,PSA",muriendo
ACJ,2019,Noviembre,20,C,1,Miconia rotundifolia,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Nertera granadensis,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Not stipa,50,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Pernettya prostrata,2,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Pterichis sp1,0.5,0,0,"LVB,PSA",plantula
ACJ,2019,Noviembre,20,C,1,Rhynchospora macrochaeta,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Senecio purple,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,1,Vaccinium floribundum,16,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Agrostis sp2,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Carex mediano oscuro,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Chaptalia cordata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Cortaderia peluda,92,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Cyrtochilum mystacinum,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Elaphoglossum amphioxys,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Elaphoglossum huacsaro,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Eriosorus cheilanthoides,2,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Gaultheria glomerata,3,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Luzula narrow,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Miconia rotundifolia,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Not stipa,16,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Senecio purple,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,2,Vaccinium floribundum,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Bromus lanatus,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Calamagrostis beauty,24,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Carex pichinchensis,16,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Chaptalia cordata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Cortaderia peluda,20,0,0,"LVB,PSA",muriendo
ACJ,2019,Noviembre,20,C,3,Elaphoglossum huacsaro,3,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Eriosorus cheilanthoides,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Festuca blue,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Gaultheria glomerata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Hypericum andinum,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Luzula wide,2,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Lycopodium clavatum,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Not stipa,6,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,3,Not stipa softer,6,0,0,"LVB,PSA",muriendo
ACJ,2019,Noviembre,20,C,3,Senecio purple,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Alchemilla orbiculata,2,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Calamagrostis beauty,40,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Carex pichinchensis,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Chaptalia cordata,0.5,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Elaphoglossum huacsaro,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Eriosorus cheilanthoides,0.5,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Festuca blue,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Gaultheria glomerata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Hypericum andinum,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Not stipa,3,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Pernettya prostrata,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,4,Vaccinium floribundum,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Agrostis sp2,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Baccharis genistelloides,0.5,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Bromus lanatus,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Calamagrostis beauty,8,0,0,"LVB,PSA","Presenta_liguala_pequenia,_cuadrada_aserrada"
ACJ,2019,Noviembre,20,C,5,Carex pichinchensis,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Chaptalia cordata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Elaphoglossum huacsaro,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",muriendo
ACJ,2019,Noviembre,20,C,5,Euphorbia thymifolia,1,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Festuca blue,10,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Gaultheria glomerata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Halenia umbellata,6,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Hypericum andinum,2,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Luzula wide,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Miconia rotundifolia,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Not stipa,38,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Pernettya prostrata,8,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Plantula desconocida,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Rhynchospora macrochaeta,3,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,20,C,5,Vaccinium floribundum,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Alchemilla sectada,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Blechnum auratum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Carex tristicha,16,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Cortaderia peluda,38,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Festuca blue,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Hypericum andinum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Jamesonia alstonii,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Not stipa,35,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Oreobolus sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Oreomyrrhis andicola,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Paepalanthus carynauta,1,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Plantula desconocida,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,1,Rhynchospora arqueada fina,0.5,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,1,Rhynchospora arqueada gruesa,0.5,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,1,Rhynchospora macrochaeta,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Carex tristicha,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Elaphoglossum amphioxys,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Eriosorus cheilanthoides,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Festuca blue,20,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Jamesonia alstonii,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Lycopodium clavatum,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Miconia rotundifolia,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Not stipa,25,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Oreomyrrhis andicola,0.5,0,1,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Rhynchospora arqueada fina,2,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,2,Rhynchospora arqueada gruesa,2,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,2,Rhynchospora macrochaeta,16,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,2,Sacha agrostis,0.5,0,0,"LVB,PSA",parece_poa
ACJ,2019,Noviembre,23,NB,3,Cortaderia peluda,45,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,3,Hieracium sp1,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,3,Jamesonia alstonii,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,3,Lycopodium clavatum,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,3,Not stipa,25,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,3,Rhynchospora arqueada fina,0.5,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,3,Rhynchospora arqueada gruesa,1,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,3,Rhynchospora macrochaeta,42,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,4,Cortaderia peluda,65,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,4,Lycopodium clavatum,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,4,Miconia rotundifolia,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,4,Not stipa,20,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,4,Pernettya prostrata,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,4,Rhynchospora arqueada fina,2,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,4,Rhynchospora arqueada gruesa,2,0,0,"LVB,PSA",Seedling
ACJ,2019,Noviembre,23,NB,4,Rhynchospora macrochaeta,4,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Cortaderia aserrada,36,1,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Cortaderia peluda,30,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Diplostephium sp1,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Gaultheria glomerata,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Jamesonia alstonii,0.5,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Lycopodium clavatum,1,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Not stipa,14,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Not stipa softer,2,0,0,"LVB,PSA",NA
ACJ,2019,Noviembre,23,NB,5,Sisyrinchium sp1,0.5,0,0,"LVB,PSA",Flores amarillas
ACJ,2019,Noviembre,23,NB,5,Vaccinium floribundum,0.5,0,0,"LVB,PSA",NA
TRE,2019,April,13,B,1,Alchemilla vulcanica,0.5,0,1,SVH,NA
TRE,2019,April,13,B,1,Carex ecuadorica,15,1,0,SVH,NA
TRE,2019,April,13,B,1,Carex tristicha,2,0,0,SVH,NA
TRE,2019,April,13,B,1,Not stipa softer,20,1,0,SVH,NA
TRE,2019,April,13,B,1,Rhynchospora macrochaeta,4,0,0,SVH,NA
TRE,2019,April,13,B,2,Alchemilla vulcanica,0.5,0,0,LVB,NA
TRE,2019,April,13,B,2,Aphanactis sp1,0.5,0,0,LVB,NA
TRE,2019,April,13,B,2,Carex ecuadorica,5,0,0,LVB,Antes pedunculado lago
TRE,2019,April,13,B,2,Carex tristicha,5,0,0,LVB,NA
TRE,2019,April,13,B,2,Luzula wide,0.5,0,0,LVB,NA
TRE,2019,April,13,B,2,Nertera granadensis,0.5,0,0,LVB,NA
TRE,2019,April,13,B,2,Not stipa,25,0,0,LVB,NA
TRE,2019,April,13,B,2,Rhynchospora macrochaeta,10,0,0,LVB,NA
TRE,2019,April,13,B,2,Vaccinium floribundum,0.5,0,0,LVB,NA
TRE,2019,April,13,B,3,Agrostis tre,1,0,0,SVH,Agrostis 2
TRE,2019,April,13,B,3,Alchemilla sectada,1,0,1,SVH,NA
TRE,2019,April,13,B,3,Aphanactis sp1,0.5,0,1,SVH,NA
TRE,2019,April,13,B,3,Carex ecuadorica,3,1,0,SVH,NA
TRE,2019,April,13,B,3,Carex pichinchensis,10,0,0,SVH,NA
TRE,2019,April,13,B,3,Carex tristicha,3,0,0,SVH,NA
TRE,2019,April,13,B,3,Luzula wide,1,0,0,SVH,NA
TRE,2019,April,13,B,3,Not stipa softer,25,1,0,SVH,NA
TRE,2019,April,13,B,3,Pernettya prostrata,0.5,0,0,SVH,NA
TRE,2019,April,13,B,4,Agrostis tre,2,0,0,SVH,Agrostis 2
TRE,2019,April,13,B,4,Alchemilla vulcanica,1,0,1,SVH,NA
TRE,2019,April,13,B,4,Antennaria linearifolia,1,0,1,SVH,NA
TRE,2019,April,13,B,4,Calamagrostis tre,4,0,0,SVH,"Calamagrostis_sp2, Looks_like_th_purple_grass_from_Quello_Ccasa"
TRE,2019,April,13,B,4,Carex tristicha,3,0,0,SVH,NA
TRE,2019,April,13,B,4,Eriosorus cheilanthoides,0.5,0,1,SVH,"Check_name,_Lucely._This_is_the_tiny_forb_:)"
TRE,2019,April,13,B,4,Festuca blue,2,1,0,SVH,NA
TRE,2019,April,13,B,4,Not stipa softer,25,1,0,SVH,NA
TRE,2019,April,13,B,4,Rhynchospora macrochaeta,1,0,0,SVH,NA
TRE,2019,April,13,B,5,Agrostis tre,0.5,0,0,LVB,Agrostis 2
TRE,2019,April,13,B,5,Alchemilla vulcanica,0.5,0,0,LVB,NA
TRE,2019,April,13,B,5,Antennaria linearifolia,0.5,0,0,LVB,NA
TRE,2019,April,13,B,5,Calamagrostis tre,1,0,0,LVB,"Calamagrostis_sp2, Looks_like_th_purple_grass_from_Quello_Ccasa"
TRE,2019,April,13,B,5,Carex tristicha,25,0,0,LVB,NA
TRE,2019,April,13,B,5,Festuca blue,1,0,0,LVB,NA
TRE,2019,April,13,B,5,Luzula narrow,0.5,0,0,LVB,NA
TRE,2019,April,13,B,5,Luzula wide,0.5,0,0,LVB,NA
TRE,2019,April,13,B,5,Not stipa,35,0,0,LVB,NA
TRE,2019,April,10,C,1,Agrostis sp1,1,1,0,LVB,como sacha agrostis
TRE,2019,April,10,C,1,Agrostis sp2,1,1,0,LVB,NA
TRE,2019,April,10,C,1,Alchemilla orbiculata,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Bromus lanatus,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Calamagrostis beauty,51,0,0,LVB,incluye cal sp2
TRE,2019,April,10,C,1,Carex pichinchensis,20,0,0,LVB,NA
TRE,2019,April,10,C,1,Euphorbia thymifolia,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Gaultheria glomerata,1,0,0,LVB,NA
TRE,2019,April,10,C,1,Gentiana sedifolia,0.5,1,0,LVB,NA
TRE,2019,April,10,C,1,Halenia umbellata,2,0,0,LVB,NA
TRE,2019,April,10,C,1,Hypericum andinum,25,0,0,LVB,NA
TRE,2019,April,10,C,1,Hypochaeris taraxacoides,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Lycopodium clavatum,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Not stipa,5,0,0,LVB,NA
TRE,2019,April,10,C,1,Paspalum bonplandianum,2,1,0,LVB,NA
TRE,2019,April,10,C,1,Perezia pungens,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Pernettya prostrata,5,0,0,LVB,NA
TRE,2019,April,10,C,1,Pterichis sp1,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,vaccinium floribundum,0.5,0,0,LVB,NA
TRE,2019,April,10,C,1,Viola pygmaea,2,0,0,LVB,NA
TRE,2019,April,10,C,2,Agrostis sp2,1,0,0,LVB,antes Agrostis_sp1
TRE,2019,April,10,C,2,Alchemilla orbiculata,4,0,0,LVB,NA
TRE,2019,April,10,C,2,Baccharis genistelloides,0.5,0,0,LVB,NA
TRE,2019,April,10,C,2,Calamagrostis beauty,5,0,0,LVB,NA
TRE,2019,April,10,C,2,Carex ecuadorica,5,0,0,LVB,antes Carex_pedunculado_largo
TRE,2019,April,10,C,2,Carex pichinchensis,2,0,0,LVB,NA
TRE,2019,April,10,C,2,Festuca blue,5,0,0,LVB,NA
TRE,2019,April,10,C,2,Halenia umbellata,2,0,0,LVB,NA
TRE,2019,April,10,C,2,Hypericum andinum,1,0,0,LVB,NA
TRE,2019,April,10,C,2,Luzula wide,0.5,0,0,LVB,NA
TRE,2019,April,10,C,2,Not stipa,50,0,0,LVB,NA
TRE,2019,April,10,C,2,Oreithales integrifolia,0.5,0,0,LVB,NA
TRE,2019,April,10,C,2,Oritrophium hieracioides,0.5,0,0,LVB,NA
TRE,2019,April,10,C,2,Paspalum bonplandianum,1,0,0,LVB,NA
TRE,2019,April,10,C,2,Pernettya prostrata,2,0,0,LVB,NA
TRE,2019,April,10,C,2,Rhynchospora macrochaeta,1,0,0,LVB,NA
TRE,2019,April,10,C,2,Scirpus rigidus,5,0,0,LVB,NA
TRE,2019,April,10,C,2,Vaccinium floribundum,2,0,0,LVB,NA
TRE,2019,April,10,C,3,Alchemilla vulcanica,8,0,0,PSA,NA
TRE,2019,April,10,C,3,Baccharis caespitosa,0.5,0,0,PSA,"en_el_plot1,_bacharis_cespitosa?"
TRE,2019,April,10,C,3,Bidens andicola,0.5,0,0,PSA,NA
TRE,2019,April,10,C,3,Calamagrostis beauty,30,0,0,PSA,"incluye cal sp2, -15 cob"
